store,category,name,brand,price,promo_price,unit_price,unit,url,scraped_at
Delhaize,"Vlees, vis en vegetarische producten",Delhaize Kleine droge worsten,Delhaize,2.59,,"20,72 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Gedroogde-worsten/Belgische-worsten/Kleine-droge-worsten/p/F2009102600564610000,2026-05-10T15:07:44.807387
Delhaize,"Vlees, vis en vegetarische producten",Aoste Kippenstukjes | Natuur,Aoste,5.69,,"47,42 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Gekookte-vleesproducten/Gekookt-kippenvlees/Kippenstukjes-Natuur/p/F2022012800094550000,2026-05-10T15:07:45.359823
Delhaize,"Vlees, vis en vegetarische producten",Delhaize Préparé van de chef,Delhaize,2.29,,"15,27 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Vlees-vis-en-vegetarische-salades/Vleessalades/Prepare-van-de-chef/p/F2011081700543900000,2026-05-10T15:07:45.916378
Delhaize,"Vlees, vis en vegetarische producten",Delhaize Surimi | Staafjes,Delhaize,1.59,,"7,95 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Vis/Specialiteiten/Surimi/Surimi-Staafjes/p/F2010022400200500000,2026-05-10T15:07:46.462326
Delhaize,"Vlees, vis en vegetarische producten",Herta Spekreepjes | Natuur,Herta,2.69,,"13,45 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Spek/Spekblokjes/Spekreepjes-Natuur/p/F1996041700579600000,2026-05-10T15:07:47.021182
Delhaize,"Vlees, vis en vegetarische producten",Taste of Inspirations Grisonvlees | Sneden,Taste of Inspirations,5.19,,"64,88 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Gedroogde-en-gerookte-vleesproducten/Authentieke-gamma-rauw-en-gerookt-vlees/Grisonvlees-Sneden/p/F2009060400504110000,2026-05-10T15:07:47.575602
Delhaize,"Vlees, vis en vegetarische producten",Delhaize Droge worst,Delhaize,2.79,,"13,95 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Gedroogde-worsten/Belgische-worsten/Droge-worst/p/F2009071500580910000,2026-05-10T15:07:48.125486
Delhaize,"Vlees, vis en vegetarische producten",Delhaize Ontbijtspek | 2x100g,Delhaize,3.95,,"19,75 €/kg",,https://www.delhaize.be/nl/shop/Vlees-vis-en-vegetarische-producten/Charcuterie/Spek/Spek-in-sneden/Ontbijtspek-2x100g/p/F2017111000010520000,2026-05-10T15:07:48.687571
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Eieren | Medium | Vrije uitloop,Delhaize,2.15,,"0,36 €/st",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Eieren/Verse-eieren/Eieren-Medium-Vrije-uitloop/p/F2010083100116000000,2026-05-10T15:08:03.421063
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room 20%,Delhaize,0.92,,"3,68 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Lichte-room/Room-20-/p/F2023040500119640000,2026-05-10T15:08:03.951726
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Eieren | Mix kaliber | Bio,Delhaize,3.09,,"0,52 €/st",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Eieren/Verse-eieren/Eieren-Mix-kaliber-Bio/p/F1993101900107900000,2026-05-10T15:08:04.482349
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room | Light 7%,Delhaize,0.77,,"3,08 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Lichte-room/Room-Light-7-/p/F2023041700119970000,2026-05-10T15:08:05.026722
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Bladerdeeg | Vers,Delhaize,0.76,,"3,30 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Vers-deeg/Klassiek-vers-deeg/Bladerdeeg-Vers/p/F2012031300129700000,2026-05-10T15:08:05.589032
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room | 20% V.G.,Delhaize,0.95,,"3,80 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Lichte-room/Room-20-V-G-/p/F2019121300048420000,2026-05-10T15:08:06.154326
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mozzarella | Classica | Mini-bolletjes,Delhaize,1.19,,"7,93 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Mozzarella-Classica-Mini-bolletjes/p/F2011062100191100000,2026-05-10T15:08:06.719366
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Kaas | Raclette | Sneden,Delhaize,4.29,,"10,73 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Fondue-raclette-en-tartiflette/Fondue-raclette-en-tartiflette/Kaas-Raclette-Sneden/p/F2004091500107500000,2026-05-10T15:08:07.282306
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room | Zuur | 30% V.G.,Delhaize,1.38,,"6,90 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Volle-room/Room-Zuur-30-V-G-/p/F2020050400057880000,2026-05-10T15:08:07.862536
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room 35% | Bio,Delhaize,1.86,,"7,44 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Volle-room/Room-35-Bio/p/F2018041900016110000,2026-05-10T15:08:08.443400
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Pizzadeeg | Vers,Delhaize,1.09,,"4,19 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Vers-deeg/Pizzadeeg/Pizzadeeg-Vers/p/F2008091100155300000,2026-05-10T15:08:09.011746
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room 35%,Delhaize,1.23,,"4,92 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Volle-room/Room-35-/p/F2023040400119590000,2026-05-10T15:08:09.583257
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Kruimeldeeg | Vers,Delhaize,0.88,,"3,83 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Vers-deeg/Klassiek-vers-deeg/Kruimeldeeg-Vers/p/F2012031300134000000,2026-05-10T15:08:10.150285
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mascarpone,Delhaize,1.65,,"6,60 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Ricotta-en-mascarpone/Mascarpone/p/F1996111200141700000,2026-05-10T15:08:10.726879
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Fondue | Zwitsers,Delhaize,4.59,,"11,48 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Fondue-raclette-en-tartiflette/Fondue-raclette-en-tartiflette/Fondue-Zwitsers/p/F2011071800164700000,2026-05-10T15:08:11.320825
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Ricotta | Classico,Delhaize,0.99,,"3,96 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Ricotta-en-mascarpone/Ricotta-Classico/p/F1996111200141800000,2026-05-10T15:08:11.880011
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Room | Zuur | 15 % V.G.,Delhaize,1.09,,"5,45 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Lichte-room/Room-Zuur-15-V-G-/p/F2020050400057890000,2026-05-10T15:08:12.438929
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Slagroom,Delhaize,1.35,,"5,40 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Slagroom/Slagroom/p/F2004052400131000000,2026-05-10T15:08:13.003813
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mousse | Melkchocolade,Delhaize,1.09,,"14,53 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Desserts/Mousse/Mousse-Melkchocolade/p/F1988102100140700000,2026-05-10T15:08:13.565214
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mousse | Koffie,Delhaize,1.25,,"16,67 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Desserts/Mousse/Mousse-Koffie/p/F1999101800141500000,2026-05-10T15:08:14.125490
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Gouda | Jong | Sneden,Delhaize,3.49,,"10,58 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Gouda-Jong-Sneden/p/F2009122900150300000,2026-05-10T15:08:14.692779
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Kaas | Gouda | Jong | Sneden,Delhaize,3.29,,"6,58 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Kaas-Gouda-Jong-Sneden/p/F2017122200371170000,2026-05-10T15:08:15.253231
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Grana padano | BOB,Delhaize,1.99,,"19,90 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Grana-padano-BOB/p/F2018070600020160000,2026-05-10T15:08:15.823597
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Campina Melk | Halfvolle | Plastiek flessen,Campina,8.19,,"1,37 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvolle-Plastiek-flessen/p/S2018032200041460099,2026-05-10T15:08:16.382790
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Melk | Halfvolle | Belgische,Delhaize,7.29,,"1,22 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvolle-Belgische/p/S2018032200041860099,2026-05-10T15:08:16.943023
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Emmental | Geraspt,Delhaize,1.65,,"11,00 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Emmental-Geraspt/p/F2020090900067890000,2026-05-10T15:08:17.510667
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Gouda | Jong | Sneden | Maxi Pack,Delhaize,4.61,,"9,22 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Gouda-Jong-Sneden-Maxi-Pack/p/F2009122900132900000,2026-05-10T15:08:18.083205
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Emmental | Geraspt,Delhaize,1.64,,"8,20 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Emmental-Geraspt/p/F2020060900060200000,2026-05-10T15:08:18.647020
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mozzarella | Geraspt,Delhaize,1.49,,"9,93 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Mozzarella-Geraspt/p/F2020090900067850000,2026-05-10T15:08:19.213194
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Parmigiano reggiano | BOB,Delhaize,2.85,,"28,50 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Parmigiano-reggiano-BOB/p/F2018070600020220000,2026-05-10T15:08:19.783159
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Eieren | Verschillende grootte | Scharreleieren,Delhaize,2.59,,"0,22 €/st",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Eieren/Verse-eieren/Eieren-Verschillende-grootte-Scharreleieren/p/F2010020200105000000,2026-05-10T15:08:20.348988
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mozzarella,Delhaize,1.35,,"10,80 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Mozzarella/p/F2017082800005890000,2026-05-10T15:08:20.921533
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Melk | Halfvolle | BIo,Delhaize,8.09,175 punten,"1,35 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvolle-BIo/p/S2018041800051210099,2026-05-10T15:08:20.995905
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Melk | Halfvolle | Lactosevrij,Delhaize,7.09,,"1,18 €/l",,https://www.delhaize.be/nl/shop/Bewuste-voeding/Lactosevrij/Lactosevrije-melk/Melk-Halfvolle-Lactosevrij/p/S2018032200041700099,2026-05-10T15:08:21.559031
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize UHT room | 30 % V.G.,Delhaize,0.79,,"3,95 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Room-en-alternatieven/Volle-room/UHT-room-30-V-G-/p/S2017080804171550000,2026-05-10T15:08:22.126404
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Emmental | Geraspt,Delhaize,5.35,,"10,70 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Emmental-Geraspt/p/F2020090900067880000,2026-05-10T15:08:22.688083
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Mozzarella | Bol,Delhaize,0.79,,"6,32 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Mozzarella-Bol/p/F2007062700176300000,2026-05-10T15:08:23.250857
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Parmigiano reggiano | Hard | Blok,Delhaize,8.49,,"33,96 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Fondue-raclette-en-tartiflette/Andere/Parmigiano-reggiano-Hard-Blok/p/F2013060500731700000,2026-05-10T15:08:23.816100
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Oatly Haverdrink | Barista Edition | Eco,Oatly,3.15,,"3,15 €/l",,https://www.delhaize.be/nl/shop/Bio-Eco-en-Fairtrade/Eco/Dranken-bieren-en-alcohol/Melk-en-alternatieven/Haverdrink-Barista-Edition-Eco/p/S2020122300480730000,2026-05-10T15:08:24.375782
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Karneboter,Delhaize,3.09,75 punten,"12,36 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Boter-en-margarine/Ongezouten-boter/Karneboter/p/F1981081800104400000,2026-05-10T15:08:24.441637
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Geitenkaas | Chevridou,Delhaize,1.75,,"11,67 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Smeerkaas/Geitenkaas-Chevridou/p/F1996041700175600000,2026-05-10T15:08:25.001608
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Balade Boter | Zachte | Halfvolle | 41% v.g.,Balade,3.45,,"13,80 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Boter-en-margarine/Ongezouten-boter/Boter-Zachte-Halfvolle-41-v-g-/p/F1990011100102200000,2026-05-10T15:08:25.572711
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Feta | Bio,Delhaize,2.55,,"17,00 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Feta-Bio/p/F2015020900181100000,2026-05-10T15:08:26.133309
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Karneboter | Bio,Delhaize,3.75,75 punten,"15,00 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Boter-en-margarine/Ongezouten-boter/Karneboter-Bio/p/F1994112900100500000,2026-05-10T15:08:26.204662
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Oikos Yoghurt | Natuur | Vol | Griekse wijze,Oikos,2.61,-20% voor 3,"5,67 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Yoghurt-en-plantaardige-alternatieven/Griekse-yoghurt/Yoghurt-Natuur-Vol-Griekse-wijze/p/F2015042300139400000,2026-05-10T15:08:26.274397
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Maredsous Kaas Sneden | Tradition | 200g,Maredsous,4.39,,"21,95 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Kaas-Sneden-Tradition-200g/p/F1991102500188200000,2026-05-10T15:08:26.833976
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Campina Melk | Halfvol,Campina,5.09,,"1,70 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvol/p/S2006091800000210000,2026-05-10T15:08:27.395333
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Galbani Kaas | Mozzarella | Bol,Galbani,1.39,3+1 gratis,"11,12 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Kaas-Mozzarella-Bol/p/F1985012200137100000,2026-05-10T15:08:27.465876
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Babybel Snacking Kaas | Original | 12P | FP,Babybel,4.15,,"17,29 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kinderkaas/Snacking-Kaas-Original-12P-FP/p/F1984121100162570000,2026-05-10T15:08:28.026380
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Cécémel Chocolademelk,Cécémel,2.59,,"2,16 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Gearomatiseerd/Chocolademelk/p/S2008013000000240000,2026-05-10T15:08:28.589330
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Philadelphia Smeerkaas | Original,Philadelphia,2.99,,"9,06 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Smeerkaas/Smeerkaas-Original/p/F2018091400024200000,2026-05-10T15:08:29.147562
Delhaize,"Zuivel, kaas en plantaardige alternatieven","Fairebel Melk | Halfvol | 1,5%",Fairebel,8.09,300 punten,"1,35 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvol-1-5-/p/S2018030700034550099,2026-05-10T15:08:29.219641
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Gouda | Belegen | Sneden,Delhaize,4.70,,"14,24 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Gouda-Belegen-Sneden/p/F2009122200155200000,2026-05-10T15:08:29.778136
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Leerdammer Original | 8 Sneden,Leerdammer,2.55,,"14,17 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Original-8-Sneden/p/F2020030200053300000,2026-05-10T15:08:30.339550
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Caprice des Dieux Zachte kaas,Caprice des Dieux,2.65,,"13,25 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Dessert-kazen/Andere-kazen/Zachte-kaas/p/F1981081800171800000,2026-05-10T15:08:30.901810
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Emmental | Sneden,Delhaize,1.99,,"9,95 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-sneden-en-smeerkaas/Kaas-in-sneden/Emmental-Sneden/p/F2016080900158000000,2026-05-10T15:08:31.461748
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Danette Dessert | Room | Vanille,Danette,2.39,,"4,78 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Desserts/Pudding-en-flan/Dessert-Room-Vanille/p/F2008110500126800000,2026-05-10T15:08:32.022665
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Carlsbourg Boter | Zacht | Ardens,Carlsbourg,3.85,,"15,40 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Boter-en-margarine/Ongezouten-boter/Boter-Zacht-Ardens/p/F2012010200174400000,2026-05-10T15:08:32.586568
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Galbani Mozzarella | Mini-bolletjes,Galbani,2.35,3+1 gratis,"15,67 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Ricotta-mascarpone-feta-en-mozzarella/Feta-en-mozzarella/Mozzarella-Mini-bolletjes/p/F2008031900760600000,2026-05-10T15:08:32.651112
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Pasta | Mix | Geraspt,Delhaize,1.89,,"12,60 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Pasta-Mix-Geraspt/p/F2020090900067910000,2026-05-10T15:08:33.214240
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Melk | Halfvolle,Delhaize,4.09,,"1,36 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Halfvol/Melk-Halfvolle/p/S2020110900470490099,2026-05-10T15:08:33.779515
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Karneboter | Gezouten,Delhaize,3.09,75 punten,"12,36 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Boter-en-margarine/Gezouten-boter/Karneboter-Gezouten/p/F2007042300161600000,2026-05-10T15:08:33.851242
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Entremont Emmental geraspt,Entremont,5.09,-20%,"16,97 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Emmental-geraspt/p/F2019080500041650000,2026-05-10T15:08:33.917661
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Alpro Amandel | Geroosterd | Zonder Suikers,Alpro,2.45,,"2,45 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Plantaardige-dranken/Noten/Amandel-Geroosterd-Zonder-Suikers/p/S2015040200002440000,2026-05-10T15:08:34.476603
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Actimel Drinkyoghurt | Aardbei | Immuniteit | FP,Actimel,4.79,,"3,99 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Yoghurt-en-plantaardige-alternatieven/Voor-de-gezondheid/Drinkyoghurt-Aardbei-Immuniteit-FP/p/F2008040200112300000,2026-05-10T15:08:35.043165
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Cécémel De enige echte,Cécémel,1.29,,"1,29 €/l",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Melk/Gearomatiseerd/De-enige-echte/p/S2021030800524540000,2026-05-10T15:08:35.606964
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Columbus Eieren | Omega-3 | Bio,Columbus,4.59,,"0,77 €/st",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Eieren/Verse-eieren/Eieren-Omega-3-Bio/p/F2021021700076840000,2026-05-10T15:08:36.159631
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Marcel Petite Comté AOP + 6 maanden | Finesse,Marcel Petite,5.45,,"27,25 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kaas-in-blok/Comte-AOP-6-maanden-Finesse/p/F2016040100718900000,2026-05-10T15:08:36.719071
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Kiri Snacking Kaas | Dippi Natuur | 5 porties,Kiri,3.09,,"17,66 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Kinderkaas/Snacking-Kaas-Dippi-Natuur-5-porties/p/F2008011800168300000,2026-05-10T15:08:37.275346
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Danonino Verse Kaas | Fruit | Mix | Mini,Danonino,3.15,,"5,25 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Yoghurt-en-plantaardige-alternatieven/Yoghurt-voor-kinderen/Verse-Kaas-Fruit-Mix-Mini/p/F1985012200116200000,2026-05-10T15:08:37.830925
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Cheddar | Geraspt,Delhaize,3.49,,"23,27 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Cheddar-Geraspt/p/F2020090900067920000,2026-05-10T15:08:38.386046
Delhaize,"Zuivel, kaas en plantaardige alternatieven",Delhaize Gruyère | Geraspt,Delhaize,4.99,,"33,27 €/kg",,https://www.delhaize.be/nl/shop/Zuivel-kaas-en-plantaardige-alternatieven/Kaas/Geraspte-kaas/Gruyere-Geraspt/p/F2020090900067860000,2026-05-10T15:08:38.945555
